,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,output
163,0,1,0,1,1,other,other,course,mother,0,0,0,0,1,0,1,1,1.0316951635937113,-1.3360393847765342,-1.1888322936014033,-0.7600319244561619,-1.1228084801576852,2.9996396277341506,-2.0216778731924063,-0.1716465354881382,1.5449502524562555,0.5385532875088825,2.1190506314700777,0.3209301762731737,-0.7891594563761749,0
572,1,0,0,0,0,services,at_home,course,mother,0,1,0,1,1,1,0,1,-0.6114217963383591,0.4281306268612493,-0.2789830500314615,0.5767179914572501,0.08365294968062233,2.9996396277341506,-2.0216778731924063,1.7326030633460807,1.5449502524562555,-0.5435553304269218,-0.99769465991594,-1.7549869440054624,0.936026184678604,0
413,0,1,1,1,1,at_home,other,course,other,0,1,0,1,1,0,1,1,3.4963706034918167,-1.3360393847765342,-1.1888322936014033,0.5767179914572501,0.08365294968062233,2.9996396277341506,1.1197481596133516,-0.1716465354881382,-0.1573803313198222,3.784879141316296,-0.2185083370694357,0.3209301762731737,3.7394528513926204,0
626,1,0,1,0,1,other,teacher,other,father,0,1,0,0,0,1,1,1,1.0316951635937113,1.3102156326801409,1.5407154371084224,1.9134679073706617,0.08365294968062233,-0.3743051181921297,-0.9745358622571536,-1.1237713349052476,-1.0085456232078611,2.7027705233804906,-0.2185083370694357,1.0129025496993858,-0.7891594563761749,0
264,0,0,0,1,0,other,other,home,mother,0,1,0,0,0,0,1,0,0.21013668362767604,-0.4539543789576424,-0.2789830500314615,-0.7600319244561619,-1.1228084801576852,1.3126672547710103,-0.9745358622571536,-2.075896134322357,-1.0085456232078611,-0.5435553304269218,-0.99769465991594,-1.7549869440054624,0.936026184678604,0
548,1,0,0,0,0,at_home,at_home,other,mother,0,0,0,1,1,1,1,1,0.21013668362767604,-1.3360393847765342,-1.1888322936014033,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,0.07260614867809903,1.7326030633460807,1.5449502524562555,-0.5435553304269218,-0.2185083370694357,-0.3710421971530383,-0.3578630461124801,0
184,0,1,0,0,1,other,other,course,father,0,1,0,1,0,1,1,0,-0.6114217963383591,0.4281306268612493,1.5407154371084224,1.9134679073706617,-1.1228084801576852,1.3126672547710103,-0.9745358622571536,0.7804782639289712,1.5449502524562555,0.5385532875088825,1.339864308623573,-1.0630145705792504,0.0734333641512146,0
582,1,0,0,1,0,at_home,other,course,mother,0,1,0,0,1,0,0,0,1.8532536435597464,-1.3360393847765342,-1.1888322936014033,-0.7600319244561619,-1.1228084801576852,-0.3743051181921297,-3.0688198841276586,0.7804782639289712,0.6937849605682166,-0.5435553304269218,-0.99769465991594,1.0129025496993858,-0.7891594563761749,0
108,0,1,1,0,1,other,other,home,father,0,1,0,1,1,1,1,1,-1.4329802763043944,1.3102156326801409,1.5407154371084224,3.2502178232840735,2.4965758093572368,-0.3743051181921297,-3.0688198841276586,-0.1716465354881382,1.5449502524562555,1.6206619054446871,2.1190506314700777,-1.7549869440054624,0.936026184678604,0
622,1,1,1,0,1,at_home,other,course,mother,0,1,1,0,1,1,0,0,1.0316951635937113,-1.3360393847765342,0.6308661935384804,0.5767179914572501,0.08365294968062233,-0.3743051181921297,-0.9745358622571536,-0.1716465354881382,0.6937849605682166,0.5385532875088825,1.339864308623573,-0.3710421971530383,-0.7891594563761749,0
